Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"DAVIS, Eugene Lee",Men,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"ROZGON, Nadezhda",Women,URS,0,1,0
Football,Football,football,M,"GRÖBNER, Wilfried",Men,GDR,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"CROOKS, Timothy John",Men,GBR,0,1,0
Archery,Archery,individual FITA round,M,"PACE, Darrell Owen",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"FARAGO, Tamas",Men,HUN,0,0,1
Hockey,Hockey,hockey,M,"WALSH, Terence",Men,AUS,0,1,0
Athletics,Athletics,4x400m relay,W,"INGRAM, Sheila Rena",Women,USA,0,1,0
Football,Football,football,M,"VEREMEEV, Vladimir",Men,URS,1,0,0
Gymnastics,Artistic G.,team competition,M,"NIKOLAY, Michael",Men,GDR,1,0,0
Basketball,Basketball,basketball,M,"CARR, Kenneth Alan",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"BUUNK, Antoon G.J.",Men,NED,1,0,0
Rowing,Rowing,double sculls (2x),W,"KAMINSKAITE, Leonora",Women,URS,1,0,0
Athletics,Athletics,3000m steeplechase,M,"BAUMGARTL, Frank",Men,GDR,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"SCHULZ, Andreas",Men,GDR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"PFEFFER, Anna",Women,HUN,0,1,0
Volleyball,Volleyball,volleyball,M,"MARTINEZ CORDERO, Lorenzo",Men,CUB,1,0,0
Sailing,Sailing,flying dutchman,X,"CONRAD, Reinaldo",Men,BRA,1,0,0
Aquatics,Swimming,400m individual medley,M,"STRACHAN, Rodney",Men,USA,0,0,1
Fencing,Fencing,sabre team,M,"NAZLYMOV, Vladimir",Men,URS,0,0,1
Aquatics,Swimming,200m butterfly,M,"FORRESTER, William Ronald, Jr.",Men,USA,1,0,0
Volleyball,Volleyball,volleyball,M,"FIGUEREDO RICARDO, Alfredo",Men,CUB,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"ZACHRIES, Michael",Men,GDR,1,0,0
Volleyball,Volleyball,volleyball,M,"DOROKHOV, Vladimir",Men,URS,0,1,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"BELOW, Dieter",Men,GDR,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"SIMIONOV, Gheorghe",Men,ROU,0,1,0
Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),M,"TEDIASHVILI, Levan",Men,URS,0,0,1
Gymnastics,Artistic G.,team competition,M,"MACK, Lutz",Men,GDR,1,0,0
Hockey,Hockey,hockey,M,"SYED, Iftikar Ahmed",Men,PAK,1,0,0
Aquatics,Swimming,200m butterfly,W,"KOTHER-GABRIEL, Rosemarie",Women,GDR,1,0,0
Gymnastics,Artistic G.,team competition,M,"MARKELOV, Vladimir",Men,URS,0,1,0
Shooting,Shooting,skeet (125 targets),X,"SWINKELS, Eric",Men,NED,0,1,0
Athletics,Athletics,200m,M,"EVANS, Dwayne Eugene",Men,USA,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"NABER, John Phillips",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"DILOVA-BRAYNOVA, Diana",Women,BUL,1,0,0
Handball,Handball,handball,M,"BRZOZOWSKI, Janusz",Men,POL,1,0,0
Fencing,Fencing,foil team,W,"TRINQUET, Veronique",Women,FRA,0,1,0
Athletics,Athletics,javelin throw,W,"FUCHS, Ruth",Women,GDR,0,0,1
Athletics,Athletics,400m,M,"JUANTORENA, Alberto",Men,CUB,0,0,1
Athletics,Athletics,1500m,M,"VAN DAMME, Ivo",Men,BEL,0,1,0
Equestrian,Eventing,team,X,"SCHULTZ, Karl",Men,FRG,0,1,0
Wrestling,Wrestling Gre-R,+ 100kg (super heavyweight),M,"CODREANU, Roman",Men,ROU,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"ANDREASSEN, Rolf",Men,NOR,0,1,0
Judo,Judo,+ 93kg (heavyweight),M,"COAGE, Allen James",Men,USA,1,0,0
Volleyball,Volleyball,volleyball,W,"KOZAKOVA, Olga",Women,URS,0,1,0
Volleyball,Volleyball,volleyball,M,"ERMILOV, Aleksandr",Men,URS,0,1,0
Judo,Judo,open category,M,"CHO, Je-Aki",Men,KOR,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"DANIELOWSKI, Karl-Heinz",Men,GDR,0,0,1
Basketball,Basketball,basketball,M,"BUCKNER, William Quinn",Men,USA,0,0,1
Handball,Handball,handball,M,"KUSHNIRYUK, Sergei",Men,URS,0,0,1
Football,Football,football,M,"KONKOV, Anatoli",Men,URS,1,0,0
Equestrian,Eventing,team,X,"BLÖCKER, Herbert",Men,FRG,0,1,0
Handball,Handball,handball,W,"ZAKHAROVA, Galina",Women,URS,0,0,1
Athletics,Athletics,3000m steeplechase,M,"GARDERUD, Anders",Men,SWE,0,0,1
Rowing,Rowing,double sculls (2x),W,"YORDANOVA, Zdravka",Women,BUL,0,0,1
Judo,Judo,open category,M,"REMFRY, Keith",Men,GBR,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"MÜLLER, Irina",Women,GDR,0,0,1
Equestrian,Jumping,team,X,"WAUTERS, Eric",Men,BEL,1,0,0
Shooting,Shooting,50m running target (30+30 shots),X,"KEDYAROV, Aleksandr",Men,URS,0,1,0
Handball,Handball,handball,M,"FOLKER, Alexandru",Men,ROU,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"BENNETT, Michael John",Men,GBR,1,0,0
Fencing,Fencing,foil team,M,"NOËL, Christian",Men,FRA,1,0,0
Athletics,Athletics,4x100m relay,W,"KRONIGER, Annegret",Women,FRG,0,1,0
Rowing,Rowing,double sculls (2x),W,"BOESLER, Petra",Women,GDR,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"KRAUS, Michael",Men,FRG,1,0,0
Athletics,Athletics,4x100m relay,W,"POSSEKEL, Elvira",Women,FRG,0,1,0
Athletics,Athletics,4x100m relay,W,"ZHARKOVA-MASLAKOVA, Liudmila",Women,URS,1,0,0
Basketball,Basketball,basketball,M,"GRUNFELD, Ernest",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,W,"ARAKIDA, Yuko",Women,JPN,0,0,1
Equestrian,Dressage,team,X,"RAMSEIER, Doris",Women,SUI,0,1,0
Handball,Handball,handball,M,"STOCKL, Werner",Men,ROU,0,1,0
Athletics,Athletics,4x400m relay,W,"BRYANT, Rosalyn Evette",Women,USA,0,1,0
Gymnastics,Artistic G.,floor exercises,M,"ANDRIANOV, Nikolay",Men,URS,0,0,1
Gymnastics,Artistic G.,team competition,W,"CONSTANTIN, Mariana",Women,ROU,0,1,0
Handball,Handball,handball,M,"REZANOV, Aleksandr",Men,URS,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"KRYLOVA, Lidiya",Women,URS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),M,"SZTANITY, Zoltan",Men,HUN,0,1,0
Aquatics,Swimming,800m freestyle,W,"WEINBERG, Wendy Elizabeth",Women,USA,1,0,0
Handball,Handball,handball,M,"MAKSIMOV, Vladimir",Men,URS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"WOOD, John",Men,CAN,0,1,0
Aquatics,Water polo,water polo,M,"GHIBELLINI, Alessandro",Men,ITA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"DIBA, Vasile",Men,ROU,1,0,0
Volleyball,Volleyball,volleyball,M,"CHERNYSHEV, Vladimir",Men,URS,0,1,0
Football,Football,football,M,"OGAZA, Roman",Men,POL,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"FREY, Oszkar",Men,HUN,1,0,0
Boxing,Boxing,67 - 71kg (light-middleweight),M,"KACAR, Tadija",Men,YUG,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"TARAKANOVA, Nelli",Women,URS,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"KUSCH, Walter",Men,FRG,1,0,0
Football,Football,football,M,"FEDOROV, Vladimir",Men,URS,1,0,0
Equestrian,Jumping,individual,X,"VAILLANCOURT, Michel",Men,CAN,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"MAXWELL, David Lindsay",Men,GBR,0,1,0
Fencing,Fencing,sabre team,M,"MONTANO, Tommaso",Men,ITA,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"SEMMLER, Stefan",Men,GDR,0,0,1
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"UKKOLA, Pertti Olavi",Men,FIN,0,0,1
Aquatics,Swimming,200m freestyle,M,"FURNISS, Bruce Macfarlane",Men,USA,0,0,1
Equestrian,Jumping,individual,X,"SCHOCKEMÖHLE, Alwin",Men,FRG,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"BRUNER, Michael Lee",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"ZAKHAROVA, Nadezhda",Women,URS,0,0,1
Sailing,Sailing,tempest,X,"MANKIN, Valentyn",Men,URS,0,1,0
Aquatics,Swimming,400m individual medley,M,"MCKEE, Alexander Timothy",Men,USA,0,1,0
Fencing,Fencing,sabre team,M,"POP, Ioan",Men,ROU,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"HANSEN, Erik Hermann",Men,DEN,0,0,1
Aquatics,Water polo,water polo,M,"PANERAI, Umberto",Men,ITA,0,1,0
Equestrian,Jumping,team,X,"SCHOCKEMÖHLE, Alwin",Men,FRG,0,1,0
Handball,Handball,handball,W,"BEREZHNAYA-ODINOKOVA, Liubov",Women,URS,0,0,1
Aquatics,Swimming,100m backstroke,W,"GARAPICK, Nancy Ellen",Women,CAN,1,0,0
Basketball,Basketball,basketball,M,"KORKIYA, Mikhail",Men,URS,1,0,0
Equestrian,Dressage,team,X,"KLIMKE, Reiner",Men,FRG,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"SCHUHMACHER, Günther",Men,FRG,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"ROGOV, Aleksandr",Men,URS,0,0,1
Aquatics,Swimming,400m freestyle,M,"GOODELL, Brian Stuart",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"KONRAD, Ferenc",Men,HUN,0,0,1
Football,Football,football,M,"FOMENKO, Mikhail",Men,URS,1,0,0
Sailing,Sailing,tempest,X,"HANSSON, Ingvar",Men,SWE,0,0,1
Equestrian,Jumping,team,X,"SCHOCKEMÖHLE, Paul",Men,FRG,0,1,0
Gymnastics,Artistic G.,team competition,W,"COMANECI, Nadia",Women,ROU,0,1,0
Handball,Handball,handball,M,"ROZMIAREK, Henryk",Men,POL,1,0,0
Boxing,Boxing,54 - 57kg (featherweight),M,"KOSEDOWSKI, Leszek",Men,POL,1,0,0
Sailing,Sailing,tempest,X,"ALBRECHTSON, John",Men,SWE,0,0,1
Basketball,Basketball,basketball,M,"BELOV, Sergei",Men,URS,1,0,0
Rowing,Rowing,coxless pair (2-),M,"LANDVOIGT, Jörg",Men,GDR,0,0,1
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"HELBING, Karl-Heinz",Men,FRG,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"GREIG, Marion",Women,USA,1,0,0
Hockey,Hockey,hockey,M,"HANEEF, Khan",Men,PAK,1,0,0
Judo,Judo,63 - 70kg (half-middleweight),M,"KURAMOTO, Koji",Men,JPN,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"KANCSAL, Tamas",Men,HUN,1,0,0
Basketball,Basketball,basketball,M,"MYSHKIN, Anatoli",Men,URS,1,0,0
Gymnastics,Artistic G.,rings,M,"ANDRIANOV, Nikolay",Men,URS,0,0,1
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"SZCZERBA, Kazimierz",Men,POL,1,0,0
Gymnastics,Artistic G.,team competition,M,"KENMOTSU, Eizo",Men,JPN,0,0,1
Basketball,Basketball,basketball,W,"DUNKLE, Nancy Lynn",Women,USA,0,1,0
Weightlifting,Weightlifting,"91 - 110kg, total (heavyweight)",M,"SEMERDJIEV, Krastio",Men,BUL,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"GÜLDENPFENNIG, Wolfgang",Men,GDR,0,0,1
Basketball,Basketball,basketball,W,"HARRIS, Lusia Mae",Women,USA,0,1,0
Athletics,Athletics,4x400m relay,W,"AKSENOVA, Lyudmila",Women,URS,1,0,0
Athletics,Athletics,long jump,M,"WARTENBERG, Frank",Men,GDR,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"GORTAT, Janusz",Men,POL,1,0,0
Equestrian,Dressage,individual,X,"BOLDT, Harry",Men,FRG,0,1,0
Athletics,Athletics,4x400m relay,M,"SCHMID, Harald",Men,FRG,1,0,0
Fencing,Fencing,épée team,M,"KAUTER, Christian",Men,SUI,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"SPINKS, Leonard, Jr.",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"DE MAGISTRIS, Gianni",Men,ITA,0,1,0
Aquatics,Swimming,400m individual medley,W,"SMITH, Rebecca",Women,CAN,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"ENDER, Kornelia",Women,GDR,0,0,1
Athletics,Athletics,800m,M,"WOHLHUTER, Richard Charles",Men,USA,1,0,0
Volleyball,Volleyball,volleyball,M,"WOJTOWICZ, Tomasz",Men,POL,0,0,1
Weightlifting,Weightlifting,"- 52kg, total (flyweight)",M,"NASSIRI-SERESHT, Mohammad",Men,IRI,1,0,0
Boxing,Boxing,54 - 57kg (featherweight),M,"NOWAKOWSKI, Richard",Men,GDR,0,1,0
Basketball,Basketball,basketball,W,"CHTARKELOVA, Margarita",Women,BUL,1,0,0
Volleyball,Volleyball,volleyball,W,"YUSOVA, Zoya",Women,URS,0,1,0
Football,Football,football,M,"ONISHCHENKO, Vladimir",Men,URS,1,0,0
Cycling,Cycling Track,1km time trial,M,"GRÜNKE, Klaus-Jürgen",Men,GDR,0,0,1
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ULRICH, Friedrich-Wilhelm",Men,GDR,0,0,1
Aquatics,Swimming,200m backstroke,M,"ROCCA, Peter Drake",Men,USA,0,1,0
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"PETERSON, John Allan",Men,USA,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"BOGDANOV, Andrei",Men,URS,0,1,0
Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),M,"KOLEV, Ivan",Men,BUL,1,0,0
Weightlifting,Weightlifting,"67.5 - 75kg, total (middleweight)",M,"MITKOV, Yordan",Men,BUL,0,0,1
Athletics,Athletics,1500m,M,"WELLMANN, Paul-Heinz",Men,FRG,1,0,0
Aquatics,Swimming,100m backstroke,M,"NABER, John Phillips",Men,USA,0,0,1
Weightlifting,Weightlifting,"91 - 110kg, total (heavyweight)",M,"RUTKOWSKI, Tadeusz",Men,POL,1,0,0
Volleyball,Volleyball,volleyball,W,"MURADYAN, Nina",Women,URS,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"LAU, Jutta",Women,GDR,0,0,1
Athletics,Athletics,4x400m relay,M,"WERNER, Jan",Men,POL,0,1,0
Athletics,Athletics,high jump,M,"WSZOLA, Jacek",Men,POL,0,0,1
Handball,Handball,handball,M,"KLIMOV, Yuri",Men,URS,0,0,1
Wrestling,Wrestling Gre-R,+ 100kg (super heavyweight),M,"KOLCHINSKY, Aleksandr",Men,URS,0,0,1
Basketball,Basketball,basketball,W,"HEAD, Patricia Sue",Women,USA,0,1,0
Handball,Handball,handball,M,"ANTCZAK, Zdzislaw",Men,POL,1,0,0
Aquatics,Water polo,water polo,M,"SIMEONI, Roldano",Men,ITA,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"EVANS, Clayton",Men,CAN,0,1,0
Football,Football,football,M,"DÖRNER, Hans-Jürgen",Men,GDR,0,0,1
Aquatics,Water polo,water polo,M,"SAROSI, Laszlo",Men,HUN,0,0,1
Fencing,Fencing,épée team,M,"EDLING, Rolf",Men,SWE,0,0,1
Aquatics,Water polo,water polo,M,"MARSILI, Sante",Men,ITA,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"BABASHOFF, Shirley Farber",Women,USA,0,1,0
Boxing,Boxing,- 48kg (light-flyweight),M,"MALDONADO, Orlando",Men,PUR,1,0,0
Aquatics,Swimming,200m backstroke,W,"GARAPICK, Nancy Ellen",Women,CAN,1,0,0
Shooting,Shooting,trap (125 targets),X,"MARQUES, Armando Da Silva",Men,POR,0,1,0
Cycling,Cycling Road,team time trial,M,"HANSEN, Jorgen Emil",Men,DEN,1,0,0
Fencing,Fencing,foil individual,W,"SCHWARCZENBERGER, Ildiko",Women,HUN,0,0,1
Handball,Handball,handball,W,"SHERSTYUK-TIMOSHKINA, Natalia",Women,URS,0,0,1
Basketball,Basketball,basketball,W,"STOYANOVA, Maria",Women,BUL,1,0,0
Archery,Archery,individual FITA round,W,"RUSTAMOVA, Zebiniso",Women,URS,1,0,0
Athletics,Athletics,100m hurdles,W,"SCHALLER-KLIER, Johanna",Women,GDR,0,0,1
Sailing,Sailing,single-handed dinghy (Finn),M,"SCHÜMANN, Jochen",Men,GDR,0,0,1
Gymnastics,Artistic G.,individual all-round,M,"TSUKAHARA, Mitsuo",Men,JPN,1,0,0
Basketball,Basketball,basketball,W,"O'CONNOR, Mary Anne",Women,USA,0,1,0
Athletics,Athletics,4x100m relay,W,"PROROCHENKO, Tatiana",Women,URS,1,0,0
Football,Football,football,M,"MINAEV, Aleksandr",Men,URS,1,0,0
Athletics,Athletics,javelin throw,W,"SCHMIDT, Kathryn Joan",Women,USA,1,0,0
Hockey,Hockey,hockey,M,"REID, Graham",Men,AUS,0,1,0
Judo,Judo,- 63kg (lightweight),M,"TUNCSIK, Jozsef",Men,HUN,1,0,0
Aquatics,Swimming,200m butterfly,M,"GREGG, Steven Garrett",Men,USA,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"SMITH, Rebecca",Women,CAN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"SOKOLOV, Viktor",Men,URS,0,1,0
Gymnastics,Artistic G.,vault,W,"KIM, Nelli",Women,URS,0,0,1
Shooting,Shooting,50m rifle prone (60 shots),X,"SMIESZEK, Karlheinz",Men,FRG,0,0,1
Athletics,Athletics,200m,W,"RICHTER-IRRGANG, Annegret",Women,FRG,0,1,0
Wrestling,Wrestling Free.,62 - 68kg (lightweight),M,"KEASER, Lloyd Weldon",Men,USA,0,1,0
Athletics,Athletics,4x400m relay,W,"CHISTYAKOVA-SOKOLOVA, Natalya",Women,URS,1,0,0
Athletics,Athletics,shot put,M,"MIRONOV, Yevgeni",Men,URS,0,1,0
Gymnastics,Artistic G.,individual all-round,M,"ANDRIANOV, Nikolay",Men,URS,0,0,1
Basketball,Basketball,basketball,M,"SOLMAN, Damir",Men,YUG,0,1,0
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"BERCEANU, Gheorghe",Men,ROU,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"METZE, Karin",Women,GDR,0,0,1
Basketball,Basketball,basketball,W,"ZAKHAROVA-NADIROVA, Tatiana",Women,URS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"HELM, Rüdiger",Men,GDR,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"KUZNETSOV, Mikhail",Men,URS,0,0,1
Judo,Judo,63 - 70kg (half-middleweight),M,"NEVZOROV, Vladimir",Men,URS,0,0,1
Athletics,Athletics,decathlon,M,"JENNER, William Bruce",Men,USA,0,0,1
Handball,Handball,handball,W,"BOBRUS-PARADNIK, Liudmila",Women,URS,0,0,1
Gymnastics,Artistic G.,team competition,W,"KIM, Nelli",Women,URS,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"KLEPIKOV, Aleksandr",Men,URS,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"VONHOF, Peter",Men,FRG,0,0,1
Rowing,Rowing,single sculls (1x),W,"LIND, Joan Louise",Women,USA,0,1,0
Judo,Judo,70 - 80kg (middleweight),M,"SONODA, Isamu",Men,JPN,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"ESTEBAN CELLORIO, Jose Maria",Men,ESP,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"WARNER, Anne Elizabeth",Women,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"DEFRANTZ, Anita Luceete",Women,USA,1,0,0
Fencing,Fencing,épée individual,M,"HEHN, Hans-Jürgen",Men,FRG,0,1,0
Gymnastics,Artistic G.,vault,M,"ANDRIANOV, Nikolay",Men,URS,0,0,1
Cycling,Cycling Road,team time trial,M,"CHUKANOV, Anatoli",Men,URS,0,0,1
Football,Football,football,M,"LATO, Grzegorz",Men,POL,0,1,0
Weightlifting,Weightlifting,"+ 110kg, total (super heavyweight)",M,"BONK, Gerd",Men,GDR,0,1,0
Judo,Judo,80 - 93kg (half-heavyweight),M,"RÖTHLISBERGER, Jürg",Men,SUI,1,0,0
Gymnastics,Artistic G.,pommel horse,M,"MAGYAR, Zoltan",Men,HUN,0,0,1
Hockey,Hockey,hockey,M,"MANZOOR, Hussain",Men,PAK,1,0,0
Judo,Judo,- 63kg (lightweight),M,"CHANG, Eun-Kyung",Men,KOR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"KÖSTER, Bärbel",Women,GDR,1,0,0
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"RUSU, Stefan",Men,ROU,0,1,0
Aquatics,Swimming,100m backstroke,W,"RICHTER, Ulrike",Women,GDR,0,0,1
Handball,Handball,handball,W,"KARLOVA, Larisa",Women,URS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"STERKEL, Gillian Ann",Women,USA,0,0,1
Boxing,Boxing,51 - 54kg (bantamweight),M,"RYBAKOV, Viktor",Men,URS,1,0,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"JAMES, Lee Roy, Jr.",Men,USA,0,1,0
Shooting,Shooting,50m running target (30+30 shots),X,"GAZOV, Aleksandr",Men,URS,0,0,1
Handball,Handball,handball,M,"KALUZINSKI, Alfred",Men,POL,1,0,0
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"HIRAI, Kazumasa",Men,JPN,1,0,0
Volleyball,Volleyball,volleyball,M,"MOLIBOGA, Oleg",Men,URS,0,1,0
Cycling,Cycling Road,team time trial,M,"CHAPLYGIN, Valeri",Men,URS,0,0,1
Athletics,Athletics,800m,W,"KAZANKINA, Tatiana",Women,URS,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"EARL, Athol",Men,NZL,1,0,0
Hockey,Hockey,hockey,M,"IRVINE, James",Men,AUS,0,1,0
Equestrian,Jumping,individual,X,"MATHY, Francois",Men,BEL,1,0,0
Football,Football,football,M,"TROSHKIN, Vladimir",Men,URS,1,0,0
Shooting,Shooting,50m pistol (60 shots),X,"DOLLINGER, Rudolf",Men,AUT,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"PETRENKO, Sergei",Men,URS,0,0,1
Handball,Handball,handball,M,"SZYMCZAK, Andrzej",Men,POL,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"RASKATOV, Vladimir",Men,URS,0,1,0
Basketball,Basketball,basketball,M,"ZHARMUKHAMEDOV, Alzhan",Men,URS,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"LUKYANOV, Aleksandr",Men,URS,0,0,1
Athletics,Athletics,marathon,M,"CIERPINSKI, Waldemar",Men,GDR,0,0,1
Gymnastics,Artistic G.,team competition,M,"JÄGER, Bernd",Men,GDR,1,0,0
Aquatics,Swimming,200m breaststroke,M,"COLELLA, Richard Phillip Jr.",Men,USA,1,0,0
Cycling,Cycling Road,individual road race,M,"MARTINELLI, Giuseppe",Men,ITA,0,1,0
Aquatics,Swimming,100m breaststroke,W,"ANKE, Hannelore",Women,GDR,0,0,1
Athletics,Athletics,hammer throw,M,"BONDARCHUK, Anatoli",Men,URS,1,0,0
Volleyball,Volleyball,volleyball,M,"SADALSKI, Wlodzimierz",Men,POL,0,0,1
Football,Football,football,M,"LÖWE, Wolfram",Men,GDR,0,0,1
Sailing,Sailing,tempest,X,"CONNER, Dennis Walter",Men,USA,1,0,0
Aquatics,Diving,3m springboard,W,"POTTER-MCINGVALE, Cynthia",Women,USA,1,0,0
Football,Football,football,M,"KASPERCZAK, Henryk",Men,POL,0,1,0
Aquatics,Swimming,100m breaststroke,W,"KOSHEVAYA, Marina",Women,URS,1,0,0
Athletics,Athletics,discus throw,M,"POWELL, John Gates",Men,USA,1,0,0
Athletics,Athletics,10000m,M,"LOPES, Carlos",Men,POR,0,1,0
Handball,Handball,handball,M,"WOJCZAK, Mieczyslaw",Men,POL,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"RICKETSON, Gail Susan",Women,USA,1,0,0
Aquatics,Diving,10m platform,M,"DIBIASI, Klaus",Men,ITA,0,0,1
Aquatics,Diving,3m springboard,M,"KOSENKOV, Aleksandr",Men,URS,1,0,0
Athletics,Athletics,1500m,W,"KAZANKINA, Tatiana",Women,URS,0,0,1
Football,Football,football,M,"HOFFMANN, Martin",Men,GDR,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"GRAVES, Carolyn Brand",Women,USA,1,0,0
Handball,Handball,handball,M,"ANPILOGOV, Aleksandr",Men,URS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"BUDAY, Tamas",Men,HUN,1,0,0
Fencing,Fencing,foil individual,M,"DAL ZOTTO, Fabio",Men,ITA,0,0,1
Hockey,Hockey,hockey,M,"MAISTER, Barry John",Men,NZL,0,0,1
Aquatics,Diving,10m platform,W,"WILSON, Deborah Keplar",Women,USA,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"HALLAM, Ian",Men,GBR,1,0,0
Athletics,Athletics,400m,W,"STROPAHL-STREIDT, Ellen",Women,GDR,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"RODGER, David",Men,NZL,1,0,0
Basketball,Basketball,basketball,W,"GOLTCHEVA, Nadka",Women,BUL,1,0,0
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"SKRZYDLEWSKI, Andrzej",Men,POL,1,0,0
Handball,Handball,handball,M,"KIDYAEV, Yuri",Men,URS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"CHUKHRAI, Sergei",Men,URS,0,0,1
Fencing,Fencing,sabre team,M,"NILCA, Alexandru",Men,ROU,1,0,0
Sailing,Sailing,flying dutchman,X,"DIESCH, Eckart",Men,FRG,0,0,1
Hockey,Hockey,hockey,M,"CHAUDHRY, Arshad Ali",Men,PAK,1,0,0
Shooting,Shooting,50m rifle 3 positions (3x40 shots),X,"THOMPSON-MURDOCK, Margaret",Women,USA,0,1,0
Athletics,Athletics,4x400m relay,W,"ROHDE, Brigitte",Women,GDR,0,0,1
Volleyball,Volleyball,volleyball,M,"STEFANSKI, Wlodzimierz",Men,POL,0,0,1
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"MACHA, Vitezslav",Men,TCH,0,1,0
Rowing,Rowing,double sculls (2x),W,"OTZETOVA, Svetla",Women,BUL,0,0,1
