Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Boxing,Boxing,54 - 57kg (featherweight),M,"TAYLOR, Meldrick",Men,USA,0,0,1
Athletics,Athletics,long jump,W,"HEARNSHAW, Susan",Women,GBR,1,0,0
Equestrian,Eventing,team,X,"DAVIDSON, Bruce Oram",Men,USA,0,0,1
Weightlifting,Weightlifting,"+ 110kg, total (super heavyweight)",M,"LUKIN, Dinko",Men,AUS,0,0,1
Shooting,Shooting,50m rifle prone (60 shots),M,"ETZEL, Edward",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"DAMETTO, Giancarlo",Men,ITA,1,0,0
Gymnastics,Artistic G.,vault,M,"GUSHIKEN, Koji",Men,JPN,0,1,0
Rowing,Rowing,coxless pair (2-),M,"CLIMENT HUERTA, Fernando",Men,ESP,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"PENNY, Christopher Gore",Men,USA,0,1,0
Boxing,Boxing,54 - 57kg (featherweight),M,"CATARI PERAZA, Omar",Men,VEN,1,0,0
Handball,Handball,handball,M,"BULIGAN, Alexandru",Men,ROU,1,0,0
Gymnastics,Artistic G.,team competition,M,"HIRATA, Noritoshi",Men,JPN,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"GULLOCK, Gary",Men,AUS,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"KOEFOED, Inger Charlotte",Women,DEN,1,0,0
Basketball,Basketball,basketball,W,"MULKEY, Kimberly Duane",Women,USA,0,0,1
Sailing,Sailing,board (windglider),M,"STEELE, Randal Scott",Men,USA,0,1,0
Athletics,Athletics,hammer throw,M,"RIEHM, Karl-Hans",Men,FRG,0,1,0
Athletics,Athletics,4x400m relay,W,"HOWARD, Sherryl Frances",Women,USA,0,0,1
Athletics,Athletics,3000m,W,"SLY, Wendy",Women,GBR,0,1,0
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"MARTINEZ, James Michael",Men,USA,1,0,0
Archery,Archery,individual FITA round,M,"PACE, Darrell Owen",Men,USA,0,0,1
Athletics,Athletics,400m hurdles,M,"SCHMID, Harald",Men,FRG,1,0,0
Aquatics,Swimming,100m butterfly,W,"JOHNSON, Jenna Leigh",Women,USA,0,1,0
Football,Football,football,M,"RUST, Albert",Men,FRA,0,0,1
Basketball,Basketball,basketball,M,"WOOD, Leonard III",Men,USA,0,0,1
Handball,Handball,handball,W,"MUGOSA, Ljiljana",Women,YUG,0,0,1
Weightlifting,Weightlifting,"100 - 110kg, total (heavyweight)",M,"TASNADI, Stefan",Men,ROU,0,1,0
Aquatics,Water polo,water polo,M,"DORST, Christopher Taylor",Men,USA,0,1,0
Athletics,Athletics,triple jump,M,"CONNOR, Keith",Men,GBR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"STEFAN, Maria",Women,ROU,0,0,1
Volleyball,Volleyball,volleyball,M,"WALDIE, Mark",Men,USA,0,0,1
Football,Football,football,M,"IVKOVIC, Tomislav",Men,YUG,1,0,0
Volleyball,Volleyball,volleyball,W,"SUGIYAMA, Kayoko",Women,JPN,1,0,0
Athletics,Athletics,400m,W,"SMALLWOOD-COOK, Kathryn",Women,GBR,1,0,0
Handball,Handball,handball,M,"ZOVKO, Zdravko",Men,YUG,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"LOSEY, Robert Gregory",Men,USA,0,1,0
Boxing,Boxing,51 - 54kg (bantamweight),M,"NOLASCO, Pedres",Men,DOM,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"STEINSEIFER, Carolyn",Women,USA,0,0,1
Gymnastics,Artistic G.,individual all-round,M,"LI, Ning",Men,CHN,1,0,0
Handball,Handball,handball,M,"BEDEVAN, Mircea",Men,ROU,1,0,0
Handball,Handball,handball,M,"KUZMANOVSKI, Slobodan",Men,YUG,0,0,1
Athletics,Athletics,triple jump,M,"JOYNER, Alfredrick Alphonzo",Men,USA,0,0,1
Aquatics,Swimming,200m freestyle,M,"HEATH, Michael Steward",Men,USA,0,1,0
Hockey,Hockey,hockey,W,"OTT, Patricia",Women,FRG,0,1,0
Volleyball,Volleyball,volleyball,W,"RUDDINS, Kimberly Grace",Women,USA,0,1,0
Athletics,Athletics,pole vault,M,"TULLY, Michael Scott",Men,USA,0,1,0
Volleyball,Volleyball,volleyball,M,"VULLO, Fabio",Men,ITA,1,0,0
Football,Football,football,M,"DJUROVSKI, Milko",Men,YUG,1,0,0
Hockey,Hockey,hockey,W,"ANDERS, Elizabeth Rambo",Women,USA,1,0,0
Athletics,Athletics,4x100m relay,M,"LEWIS, Carl",Men,USA,0,0,1
Gymnastics,Artistic G.,balance beam,W,"JOHNSON, Kathleen Ann",Women,USA,1,0,0
Wrestling,Wrestling Free.,48 - 52kg (flyweight),M,"TRSTENA, Saban",Men,YUG,0,0,1
Archery,Archery,individual FITA round,W,"SEO, Hyang-Soon",Women,KOR,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"JAUGSTETTER, Robert C.",Men,USA,0,1,0
Fencing,Fencing,sabre team,M,"GUICHOT, Pierre",Men,FRA,0,1,0
Football,Football,football,M,"BIJOTAT, Dominique",Men,FRA,0,0,1
Handball,Handball,handball,M,"STINGA, Vasile",Men,ROU,1,0,0
Modern Pentathlon,Modern Pentath.,Individual competition,M,"MASSULLO, Carlo",Men,ITA,1,0,0
Handball,Handball,handball,W,"CUDERMAN, Alenka",Women,YUG,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),M,"MOBERG, Lars-Erik",Men,SWE,0,1,0
Hockey,Hockey,hockey,M,"KHAN, Shahid Ali",Men,PAK,0,0,1
Equestrian,Dressage,individual,X,"HOFER, Otto Josef",Men,SUI,1,0,0
Hockey,Hockey,hockey,W,"SCHMID, Susanne Leonie",Women,FRG,0,1,0
Gymnastics,Artistic G.,vault,W,"SZABO, Ecaterina",Women,ROU,0,0,1
Volleyball,Volleyball,volleyball,M,"RAJZMAN, Bernard",Men,BRA,0,1,0
Hockey,Hockey,hockey,M,"HUGHES, Norman",Men,GBR,1,0,0
Football,Football,football,M,"LEIEHART NETO, Joao",Men,BRA,0,1,0
Gymnastics,Artistic G.,floor exercises,M,"LOU, Yun",Men,CHN,0,1,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"PETRE, Dumitru",Men,ROU,0,1,0
Volleyball,Volleyball,volleyball,M,"POWERS, Patrick Robert",Men,USA,0,0,1
Hockey,Hockey,hockey,M,"ABDUL, Rashid IV",Men,PAK,0,0,1
Hockey,Hockey,hockey,W,"MCCAHEY, Kathleen Ann",Women,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"PLESCA, Aurora",Women,ROU,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"LJUBEK, Matija",Men,YUG,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"MAIN, Gerald Grant",Men,CAN,0,0,1
Basketball,Basketball,basketball,W,"KIM, Young-Hee",Women,KOR,0,1,0
Cycling,Cycling Road,team time trial,M,"BARTALINI, Marcello",Men,ITA,0,0,1
Athletics,Athletics,javelin throw,W,"WHITBREAD, Fatima",Women,GBR,1,0,0
Aquatics,Water polo,water polo,M,"HOPPE, Rainer",Men,FRG,1,0,0
Equestrian,Jumping,team,X,"BURR-HOWARD, Leslie Michele",Women,USA,0,0,1
Judo,Judo,+ 95kg (heavyweight),M,"BERGER, Marc",Men,CAN,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"RENAUD, Eric",Men,FRA,1,0,0
Aquatics,Swimming,800m freestyle,W,"RICHARDSON, Michele",Women,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"STEELE, Paul",Men,CAN,0,0,1
Boxing,Boxing,63.5 - 67kg (welterweight),M,"BRUNO, Luciano",Men,ITA,1,0,0
Athletics,Athletics,triple jump,M,"CONLEY, Mike",Men,USA,0,1,0
Volleyball,Volleyball,volleyball,W,"LANG, Ping",Women,CHN,0,0,1
Judo,Judo,- 60 kg,M,"ECKERSLEY, Neil",Men,GBR,1,0,0
Judo,Judo,65 - 71kg (lightweight),M,"YOSHIO ONMURA, Luiz Yoshio",Men,BRA,1,0,0
Wrestling,Wrestling Free.,52 - 57kg (bantamweight),M,"KIM, Eui-Kon",Men,KOR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"OLSSON, Anna",Women,SWE,0,0,1
Cycling,Cycling Road,team time trial,M,"KIEFEL, Ronald Alexander",Men,USA,1,0,0
Basketball,Basketball,basketball,W,"PARK, Yang-Gae",Women,KOR,0,1,0
Cycling,Cycling Track,Individual Pursuit,M,"GOLZ, Rolf",Men,FRG,0,1,0
Gymnastics,Artistic G.,individual all-round,W,"SZABO, Ecaterina",Women,ROU,0,1,0
Judo,Judo,78 - 86kg (middleweight),M,"NOSE, Seiki",Men,JPN,1,0,0
Judo,Judo,71 - 78kg (half-middleweight),M,"NOWAK, Michel",Men,FRA,1,0,0
Shooting,Shooting,25m pistol (30+30 shots),W,"THOM, Linda",Women,CAN,0,0,1
Aquatics,Swimming,100m breaststroke,W,"POIROT, Catherine",Women,FRA,1,0,0
Gymnastics,Artistic G.,team competition,W,"RETTON, Mary-Lou",Women,USA,0,1,0
Volleyball,Volleyball,volleyball,M,"VECCHI, Paolo",Men,ITA,1,0,0
Rowing,Rowing,pair without coxswain (2-),W,"VOLKNER, Iris",Women,FRG,1,0,0
Athletics,Athletics,100m hurdles,W,"STRONG, Shirley",Women,GBR,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"RASMUSSEN, Per",Men,DEN,1,0,0
Volleyball,Volleyball,volleyball,W,"HIROSE, Miyoko",Women,JPN,1,0,0
Handball,Handball,handball,W,"HE, Jian-Ping",Women,CHN,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,M,"BENJAMIN, Stephen Delancey",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"POTTER, Jonathan Nicholas M.",Men,GBR,1,0,0
Cycling,Cycling Road,individual road race,M,"LAURITZEN, Dag Otto",Men,NOR,1,0,0
Volleyball,Volleyball,volleyball,W,"WOODSTRA, Susan Jean",Women,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"KARLS, Tommy",Men,SWE,0,1,0
Modern Pentathlon,Modern Pentath.,Individual competition,M,"MASALA, Daniele",Men,ITA,0,0,1
Aquatics,Synchronized S.,solo,W,"MOTOYOSHI, Miwako",Women,JPN,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ESPESETH, Robert Douglas, Jr.",Men,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"VAN ETTEKOVEN, Harriet",Women,NED,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"JANIC, Milan",Men,YUG,0,1,0
Equestrian,Jumping,individual,X,"HOMFELD, Conrad E.",Men,USA,0,1,0
Athletics,Athletics,4x100m relay,M,"MEGHOO, Gregory",Men,JAM,0,1,0
Athletics,Athletics,100m,M,"LEWIS, Carl",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"BREGEON, Bernard",Men,FRA,0,1,0
Shooting,Shooting,25m pistol (30+30 shots),W,"FOX, Ruby Ellen",Women,USA,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"STORM, Michael Earle",Men,USA,0,1,0
Judo,Judo,60 - 65kg (half-lightweight),M,"MATSUOKA, Yoshiyuki",Men,JPN,0,0,1
Volleyball,Volleyball,volleyball,M,"RIBEIRO, Antonio",Men,BRA,0,1,0
Aquatics,Water polo,water polo,M,"SVENDSEN, Jon Howard",Men,USA,0,1,0
Sailing,Sailing,single-handed dinghy (Finn),M,"COUTTS, Russell",Men,NZL,0,0,1
Gymnastics,Artistic G.,uneven bars,W,"MCNAMARA, Julianne Lyn",Women,USA,0,0,1
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"KAMACHI, Takeo",Men,JPN,0,0,1
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"MAENZA, Vincenzo",Men,ITA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"ADLER, Daniel",Men,BRA,0,1,0
Athletics,Athletics,high jump,W,"SIMEONI, Sara",Women,ITA,0,1,0
Handball,Handball,handball,M,"RADJENOVIC, Zdravko",Men,YUG,0,0,1
Wrestling,Wrestling Free.,90 - 100kg (heavyweight),M,"BANACH, Louis David",Men,USA,0,0,1
Athletics,Athletics,4x100m relay,M,"JOHNSON, Ben",Men,CAN,1,0,0
Equestrian,Jumping,team,X,"LUTHER, Peter",Men,FRG,1,0,0
Gymnastics,Artistic G.,horizontal bar,M,"GUSHIKEN, Koji",Men,JPN,1,0,0
Sailing,Sailing,Tornado - Multihull,X,"CAIRNS, Christopher",Men,AUS,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"STOCKWELL, Marcus",Men,AUS,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"HOLLISTER, Brett",Men,NZL,1,0,0
Basketball,Basketball,basketball,M,"RADOVANOVIC, Ratko",Men,YUG,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"MONCKTON, Philip",Men,CAN,1,0,0
Boxing,Boxing,71-75kg,M,"GONZALEZ, Aristides",Men,PUR,1,0,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"WU, Xiao-Xuan",Women,CHN,0,0,1
Fencing,Fencing,foil team,M,"CIPRESSA, Andrea",Men,ITA,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"BOUBE, Didier",Men,FRA,1,0,0
Athletics,Athletics,4x100m relay,W,"ASHFORD, Evelyn",Women,USA,0,0,1
Volleyball,Volleyball,volleyball,W,"BECKER, Carolyn Marie",Women,USA,0,1,0
Fencing,Fencing,épée team,M,"MANZI, Roberto",Men,ITA,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"MIGUEZ GOMEZ, Enrique",Men,ESP,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"GOLZ, Rolf",Men,FRG,1,0,0
Cycling,Cycling Road,individual road race,M,"BAUER, Stephen",Men,CAN,0,1,0
Hockey,Hockey,hockey,W,"OHR, Martine",Women,NED,0,0,1
Athletics,Athletics,high jump,M,"ZHU, Jian-Hua",Men,CHN,1,0,0
Volleyball,Volleyball,volleyball,M,"DE AVILA, Fernando",Men,BRA,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"LUNDQUIST, Steven K.",Men,USA,0,0,1
Gymnastics,Artistic G.,floor exercises,M,"LI, Ning",Men,CHN,0,0,1
Hockey,Hockey,hockey,M,"BASSEMIR, Christian",Men,FRG,0,1,0
Athletics,Athletics,1500m,M,"COE, Sebastian",Men,GBR,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,M,"PEPONNET, Thierry",Men,FRA,1,0,0
Basketball,Basketball,basketball,M,"DALIPAGIC, Drazen",Men,YUG,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"ZSCHERPE, Iris",Women,FRG,1,0,0
Boxing,Boxing,+ 91kg (super heavyweight),M,"SALIHU, Azis",Men,YUG,1,0,0
Aquatics,Water polo,water polo,M,"THEISMANN, Dirk",Men,FRG,1,0,0
Cycling,Cycling Road,team time trial,M,"WISS, Benno",Men,SUI,0,1,0
Shooting,Shooting,10m air rifle (40 shots),W,"SPURGIN, Karen Patricia",Women,USA,0,0,1
Basketball,Basketball,basketball,M,"JIMENEZ FERNANDEZ, Andres",Men,ESP,0,1,0
Basketball,Basketball,basketball,M,"ARCEGA APERTE, Fernando",Men,ESP,0,1,0
Equestrian,Jumping,team,X,"WHITAKER, John Edwin",Men,GBR,0,1,0
Volleyball,Volleyball,volleyball,M,"SAUNDERS, David Patrick",Men,USA,0,0,1
Gymnastics,Artistic G.,team competition,W,"ZHOU, Qiu-Rui",Women,CHN,1,0,0
Rowing,Rowing,double sculls (2x),W,"HELLEMANS, Nicolette",Women,NED,0,1,0
Athletics,Athletics,110m hurdles,M,"BRYGGARE, Arto",Men,FIN,1,0,0
Handball,Handball,handball,W,"PTUJEC, Jasna",Women,YUG,0,0,1
Handball,Handball,handball,M,"HAPPE, Thomas",Men,FRG,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"WEST, Michael",Men,CAN,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"REIJERS, Desi",Women,NED,0,1,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"SENFFT, Ronaldo",Men,BRA,0,1,0
Volleyball,Volleyball,volleyball,M,"OLIVEIRA NEGO, Mario Xando",Men,BRA,0,1,0
Handball,Handball,handball,M,"WOLLER, Klaus",Men,FRG,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"BATTERSBY, James",Men,AUS,1,0,0
Cycling,Cycling Road,individual road race,W,"TWIGG, Rebecca Lynne",Women,USA,0,1,0
Fencing,Fencing,foil team,W,"LATRILLE-GAUDIN, Brigitte",Women,FRA,1,0,0
Basketball,Basketball,basketball,M,"PERKINS, Samuel Bruce",Men,USA,0,0,1
Cycling,Cycling Road,team time trial,M,"VIAL, Laurent",Men,SUI,0,1,0
Athletics,Athletics,4x400m relay,M,"NIX, Sunder L.",Men,USA,0,0,1
Equestrian,Jumping,team,X,"SCHOCKEMÖHLE, Paul",Men,FRG,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"HERLAND, Douglas John",Men,USA,1,0,0
Gymnastics,Artistic G.,parallel bars,M,"CONNER, Barthold Wayne",Men,USA,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"CORBAN, Sofia",Women,ROU,0,0,1
Judo,Judo,+ 95kg (heavyweight),M,"SAITO, Hitoshi",Men,JPN,0,0,1
Handball,Handball,handball,M,"VUJOVIC, Veselin",Men,YUG,0,0,1
Boxing,Boxing,- 48kg (light-flyweight),M,"BOLIVAR, Jose Marcelino",Men,VEN,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"BUCHANAN, Glenn",Men,AUS,1,0,0
Athletics,Athletics,4x100m relay,W,"BROWN, Alice Regina",Women,USA,0,0,1
Gymnastics,Artistic G.,floor exercises,W,"MCNAMARA, Julianne Lyn",Women,USA,0,1,0
Basketball,Basketball,basketball,M,"MUTAPCIC, Emir",Men,YUG,1,0,0
Aquatics,Water polo,water polo,M,"FERNANDEZ, Armando",Men,FRG,1,0,0
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"RADU, Gelu",Men,ROU,0,1,0
Aquatics,Swimming,400m individual medley,M,"PRADO, Ricardo",Men,BRA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"WIBERG-GUNNARSSON, Susanne",Women,SWE,0,1,0
Gymnastics,Artistic G.,team competition,M,"LOU, Yun",Men,CHN,0,1,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"TREVELYAN, Edward",Men,USA,0,0,1
Handball,Handball,handball,W,"ZHANG, Wei-Hong",Women,CHN,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"TRASK, Keith",Men,NZL,0,0,1
Athletics,Athletics,4x400m relay,W,"SCHULTE-MATTLER-SCHMIDT, Heike",Women,FRG,1,0,0
Athletics,Athletics,4x400m relay,M,"BENNETT, Todd Anthony",Men,GBR,0,1,0
Gymnastics,Artistic G.,team competition,W,"CUTINA, Laura",Women,ROU,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"FORD, Bruce",Men,CAN,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"COCHRAN, Neil",Men,GBR,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"EVANS, Peter",Men,AUS,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"STILLINGS, John Stuart",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"HOLLOWAY, Susan",Women,CAN,1,0,0
Cycling,Cycling Road,team time trial,M,"TRINKLER, Richard",Men,SUI,0,1,0
Aquatics,Swimming,400m freestyle,W,"COHEN, Tiffany Lisa",Women,USA,0,0,1
Basketball,Basketball,basketball,M,"SUNARA, Ivan",Men,YUG,1,0,0
Fencing,Fencing,sabre team,M,"MEGLIO, Ferdinando",Men,ITA,0,0,1
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"PUZOVIC, Mirko",Men,YUG,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"IDEM, Josefa",Women,FRG,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"WIEDENMANN, Dieter",Men,FRG,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"BARRE, Alexandra",Women,CAN,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"SEICK, Karin",Women,FRG,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"MASALA, Daniele",Men,ITA,0,0,1
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"GIBSON, Gregory P.",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"ANDERSSON, Agneta",Women,SWE,0,0,1
Athletics,Athletics,4x400m relay,M,"EGBUNIKE, Innocent",Men,NGR,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"MCMAHON, Robert Brian",Men,CAN,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"KELLY, Barry",Men,AUS,1,0,0
Gymnastics,Artistic G.,individual all-round,M,"GUSHIKEN, Koji",Men,JPN,0,0,1
Wrestling,Wrestling Free.,52 - 57kg (bantamweight),M,"DAVIS, Barry Alan",Men,USA,0,1,0
Hockey,Hockey,hockey,W,"JOHNSON, Sheryl Ann",Women,USA,1,0,0
Aquatics,Water polo,water polo,M,"SUKNO, Goran",Men,YUG,0,0,1
Athletics,Athletics,4x100m relay,M,"SHARPE, Anthony",Men,CAN,1,0,0
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"SIPILA, Tapio",Men,FIN,0,1,0
Equestrian,Eventing,team,X,"TESDORPF, Burkhard",Men,FRG,1,0,0
Athletics,Athletics,200m,W,"GRIFFITH-JOYNER, Florence",Women,USA,0,1,0
Hockey,Hockey,hockey,W,"LARSON-MASON, Christine",Women,USA,1,0,0
Athletics,Athletics,shot put,M,"CARTER, Michael D'Andrea",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"THOMPSON, Alan Blair",Men,NZL,0,0,1
Basketball,Basketball,basketball,M,"SOLOZABAL, Ignacio",Men,ESP,0,1,0
Athletics,Athletics,4x400m relay,W,"THIMM-FINGER, Ute",Women,FRG,1,0,0
Volleyball,Volleyball,volleyball,M,"FREIRE, Marcus",Men,BRA,0,1,0
Aquatics,Synchronized S.,duet,W,"RUIZ-CONFORTO, Tracie Lehuanani",Women,USA,0,0,1
Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),M,"OTA, Akira",Men,JPN,0,1,0
Aquatics,Swimming,200m freestyle,W,"WAYTE, Mary Alice",Women,USA,0,0,1
Basketball,Basketball,basketball,M,"TISDALE, Wayman Lawrence",Men,USA,0,0,1
Athletics,Athletics,50km walk,M,"GUSTAFSSON, Bo",Men,SWE,0,1,0
Athletics,Athletics,100m,W,"ASHFORD, Evelyn",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"FISHER, Hugh",Men,CAN,0,0,1
Aquatics,Water polo,water polo,M,"VARGAS, Joseph Michael",Men,USA,0,1,0
Shooting,Shooting,50m pistol (60 shots),M,"WANG, Yifu",Men,CHN,1,0,0
Wrestling,Wrestling Free.,- 48kg (light-flyweight),M,"IRIE, Takashi",Men,JPN,0,1,0
Volleyball,Volleyball,volleyball,M,"KIRALY, Charles",Men,USA,0,0,1
Shooting,Shooting,skeet (125 targets),X,"DRYKE, Matthew Alexander",Men,USA,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"HEDDERICH, Albert",Men,FRG,0,0,1
Hockey,Hockey,hockey,M,"SLAWYK, Markku",Men,FRG,0,1,0
Volleyball,Volleyball,volleyball,W,"MORITA, Kimie",Women,JPN,1,0,0
Athletics,Athletics,heptathlon,W,"NUNN-SAUNDERS-CEARNS, Glyniss Leanne",Women,AUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"MAC DONALD, Christopher Paul",Men,NZL,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"FAHRNER, Thomas",Men,FRG,0,1,0
Aquatics,Swimming,200m backstroke,W,"PATRASCOIU, Aneta",Women,ROU,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"JOSIPOVIC, Antun",Men,YUG,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"CONSTANTIN, Agafia",Women,ROU,0,0,1
Handball,Handball,handball,M,"OPREA, Vasile",Men,ROU,1,0,0
Aquatics,Water polo,water polo,M,"MCDONALD, Andrew J.",Men,USA,0,1,0
Aquatics,Swimming,200m backstroke,W,"DE ROVER, Jolanda",Women,NED,0,0,1
Gymnastics,Artistic G.,pommel horse,M,"LI, Ning",Men,CHN,0,0,1
Aquatics,Water polo,water polo,M,"POPOVIC, Andrija",Men,YUG,0,0,1
Judo,Judo,60 - 65kg (half-lightweight),M,"HWANG, Jun-Oh",Men,KOR,0,1,0
Rowing,Rowing,single sculls (1x),W,"ROSCA-RASILA, Valeria",Women,ROU,0,0,1
Athletics,Athletics,4x100m relay,M,"BROWN, Ronald James",Men,USA,0,0,1
Boxing,Boxing,81 - 91kg (heavyweight),M,"DEWIT, Willie",Men,CAN,0,1,0
Sailing,Sailing,flying dutchman,X,"BASTET, Evert",Men,CAN,0,1,0
Sailing,Sailing,single-handed dinghy (Finn),M,"BERTRAND, John Joseph",Men,USA,0,1,0
Shooting,Shooting,50m pistol (60 shots),M,"SKANÄKER, Ragnar",Men,SWE,0,1,0
Athletics,Athletics,heptathlon,W,"EVERTS, Sabine",Women,FRG,1,0,0
Aquatics,Swimming,400m individual medley,W,"LANDELLS, Suzanne",Women,AUS,0,1,0
Shooting,Shooting,trap (125 targets),X,"CARLISLE, Daniel Thomas",Men,USA,1,0,0
Rowing,Rowing,single sculls (1x),M,"KARPPINEN, Pertti",Men,FIN,0,0,1
Aquatics,Swimming,100m breaststroke,M,"LUNDQUIST, Steven K.",Men,USA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"FOGH, Hans Marius",Men,CAN,1,0,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"ERIKSEN, Hanne Mandsfeldt",Women,DEN,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"QUIST, Anne-Marie",Women,NED,1,0,0
Judo,Judo,open category,M,"SCHNABEL, Arthur",Men,FRG,1,0,0
Cycling,Cycling Road,individual road race,W,"CARPENTER-PHINNEY, Helen Constance",Women,USA,0,0,1
Basketball,Basketball,basketball,W,"CHOI, Kyung-Hee",Women,KOR,0,1,0
Equestrian,Eventing,team,X,"PLUMB, John Michael",Men,USA,0,0,1
Aquatics,Swimming,100m backstroke,W,"ANDREWS, Theresa",Women,USA,0,0,1
Cycling,Cycling Track,Points Race,M,"MESSERSCHMIDT, Uwe",Men,FRG,0,1,0
Sailing,Sailing,two-person keelboat open (Star),X,"BUCHAN, William E. Sr.",Men,USA,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"ARMBRUST, Barbara",Women,CAN,0,1,0
